IRIS;LIBIRIS;COM;LIBCOM;REG;DEP;ARR;CV;ZE2010;NBMEN11;RFMQ111;RFMQ211;RFMQ311;RFMIQ11;RFMD111;RFMD211;RFMD311;RFMD411;RFMD611;RFMD711;RFMD811;RFMD911;RFMRD11;RFMET11
940171401;PERROQUETS;94017;Champigny-sur-Marne;11;94;942;9494;1101;732;19633;33976;49587;29954;11664;17260;22108;27487;39581;45954;53224;70058;6.0;26103.05
940180101;CENTRE VILLE;94018;Charenton-le-Pont;11;94;941;9407;1101;1716;24399;39187;64849;40450;13896;21994;27422;33447;47613;58771;72885;97990;7.1;53020.64
940180102;GABRIELLE LECLERC;94018;Charenton-le-Pont;11;94;941;9407;1101;1313;23400;40439;75162;51762;13872;20723;26050;32631;50788;65986;82606;113396;8.2;58621.91
940180103;PLATEAU;94018;Charenton-le-Pont;11;94;941;9407;1101;971;29705;49310;82515;52810;18814;26547;34337;41059;59501;73377;92512;129709;6.9;73387.12
940180104;FRANGES DU BOIS DE VINCENNES;94018;Charenton-le-Pont;11;94;941;9407;1101;1116;24849;43014;72651;47803;14589;21696;27631;34410;53013;63739;83149;124998;8.6;76489.95
940180105;CONFLANS;94018;Charenton-le-Pont;11;94;941;9407;1101;1094;24339;40183;65092;40753;14445;21849;27163;33434;47385;57818;74528;96810;6.7;46771.12
940180106;BORDEAUX VICTOR HUGO;94018;Charenton-le-Pont;11;94;941;9407;1101;995;19456;30451;48521;29065;13181;17298;21657;25742;36699;44268;54207;71833;5.4;40837.00
940180107;CARRIERES;94018;Charenton-le-Pont;11;94;941;9407;1101;880;19284;31114;46688;27404;11450;17255;21607;25915;36418;41859;50811;67439;5.9;24366.53
940180108;ARCHEVECHE;94018;Charenton-le-Pont;11;94;941;9407;1101;2396;20868;33627;53123;32255;12932;18701;23067;27738;40907;48737;59794;79313;6.1;38912.66
940180109;BERCY;94018;Charenton-le-Pont;11;94;941;9407;1101;1585;22976;36936;55663;32687;14189;20423;25380;30771;43476;50371;60716;78490;5.5;32609.64
940180110;VALMY;94018;Charenton-le-Pont;11;94;941;9407;1101;1657;25309;41614;68921;43612;13491;22400;28165;34292;50049;61731;79252;111567;8.3;56112.36
940190101;LE MOULIN;94019;Chennevières-sur-Marne;11;94;942;9408;1117;1028;22011;31627;43589;21578;15317;20202;24173;27735;35386;40999;46958;57690;3.8;21330.83
940190102;CENTRE VILLE CHATEAU;94019;Chennevières-sur-Marne;11;94;942;9408;1117;954;22429;38059;59207;36778;14985;19916;25447;31821;45733;54110;65538;91575;6.1;43231.79
940190103;COTEAUX;94019;Chennevières-sur-Marne;11;94;942;9408;1117;1032;28104;47748;79766;51662;17661;24914;32111;39665;57627;71644;89286;129145;7.3;121161.09
940190104;LE FORT LA MAILLARDE;94019;Chennevières-sur-Marne;11;94;942;9408;1117;993;29303;50178;74852;45549;17706;25549;32888;40968;59040;68620;81086;102664;5.8;78155.20
940190105;PARIS CHENNEVIERES;94019;Chennevières-sur-Marne;11;94;942;9408;1117;868;22410;38108;57052;34642;14027;20058;25571;31711;44484;52155;62932;76391;5.4;28700.58
940190106;BOIS L'ABBE 1;94019;Chennevières-sur-Marne;11;94;942;9408;1117;586;12718;23126;36987;24269;4559;9785;15091;18973;28025;33512;41225;52919;11.6;20754.31
940190107;BOIS L'ABBE 2 PLAINE DES BORDES;94019;Chennevières-sur-Marne;11;94;942;9408;1117;960;16127;26072;39893;23766;7349;14212;17972;21724;31037;36711;43574;52393;7.1;19457.37
940190108;HAUTS DE CHENNEVIERES PINCE VENT;94019;Chennevières-sur-Marne;11;94;942;9408;1117;1062;20620;32495;46272;25652;14455;18587;22476;27781;38050;43318;49814;60281;4.2;19512.51
940210102;LARUE 1;94021;Chevilly-Larue;11;94;943;9442;1118;831;24104;39157;59057;34953;13735;20697;27537;33293;46490;53859;66610;86104;6.3;32484.36
940210103;LARUE 2;94021;Chevilly-Larue;11;94;943;9442;1118;881;28447;42969;59824;31377;19432;25532;31660;37384;49434;56865;63984;79143;4.1;27906.95
940210104;BRETAGNE 1;94021;Chevilly-Larue;11;94;943;9442;1118;447;19116;29455;47518;28402;;;;;;;;;;
940210105;BRETAGNE 2;94021;Chevilly-Larue;11;94;943;9442;1118;1152;24198;41251;62571;38373;15692;21198;27015;33593;48917;58099;68136;87491;5.6;32599.27
940210106;CENTRE;94021;Chevilly-Larue;11;94;943;9442;1118;989;20851;31862;47876;27025;13669;18938;22287;26879;37853;44511;52020;64235;4.7;24675.75
940210107;SORBIERS;94021;Chevilly-Larue;11;94;943;9442;1118;897;15249;20985;30610;15361;7430;13187;16476;18873;24021;27719;34270;43531;5.9;14967.04
940210108;SAUSSAIE;94021;Chevilly-Larue;11;94;943;9442;1118;1254;19707;29654;44178;24471;11916;17923;21316;25437;35299;40570;48638;62711;5.3;22406.94
940210109;LA GUINET;94021;Chevilly-Larue;11;94;943;9442;1118;758;20802;32145;46469;25667;12145;19143;23087;27652;37157;42933;50304;61985;5.1;19879.79
940220101;CHOISY NORD;94022;Choisy-le-Roi;11;94;941;9409;1118;2359;17643;27410;41735;24092;8318;15290;19496;23343;31863;38269;46052;58218;7.0;22244.58
940220102;CENTRE I;94022;Choisy-le-Roi;11;94;941;9409;1118;656;18697;27433;42592;23895;9787;15883;20011;23426;32876;39333;45995;57156;5.8;21118.16
940220103;CENTRE OUEST;94022;Choisy-le-Roi;11;94;941;9409;1118;1829;18461;29168;44683;26222;11582;16401;20655;24773;34600;41619;50202;64334;5.6;26106.12
940220104;PARC PRAIRIE I;94022;Choisy-le-Roi;11;94;941;9409;1118;2007;19328;31315;50202;30874;10368;16807;21450;26382;38184;45599;55408;73310;7.1;33209.40
940220105;CENTRE SUD;94022;Choisy-le-Roi;11;94;941;9409;1118;790;17095;25559;40171;23076;6940;14399;19110;22850;30547;36581;43195;55773;8.0;20891.18
940220106;PARC PRAIRIE II;94022;Choisy-le-Roi;11;94;941;9409;1118;976;22248;36471;55927;33679;13626;19939;24832;30478;44203;51067;63171;80603;5.9;37548.36
940220107;HAUTES BORNES NAVIGATEURS I;94022;Choisy-le-Roi;11;94;941;9409;1118;811;13972;21349;33858;19886;5603;12162;15667;18360;25731;30720;36545;46963;8.4;20513.17
940220108;CENTRE II;94022;Choisy-le-Roi;11;94;941;9409;1118;1282;16812;25341;39202;22390;8996;14843;18672;21725;29452;35661;43431;54431;6.1;18414.81
940220201;GONDOLES NORD I;94022;Choisy-le-Roi;11;94;941;9409;1118;855;21939;34860;50753;28814;13701;19223;24175;29477;41715;47241;55110;66110;4.8;23303.61
940220202;GONDOLES SUD I;94022;Choisy-le-Roi;11;94;941;9409;1118;902;20561;32695;51440;30879;12505;18283;22913;27708;40195;47144;56112;67875;5.4;25853.22
940220203;GONDOLES SUD II;94022;Choisy-le-Roi;11;94;941;9409;1118;1021;17674;28268;43218;25544;8304;15310;19233;23021;33911;39989;47103;64356;7.8;26388.20
940220204;GONDOLES SUD III;94022;Choisy-le-Roi;11;94;941;9409;1118;841;21817;37512;60694;38877;12379;18885;24067;29569;45298;54776;67240;83534;6.7;33012.41
940220205;GONDOLES NORD II;94022;Choisy-le-Roi;11;94;941;9409;1118;873;20404;31864;47940;27536;13602;18711;22375;26761;37983;44951;51915;64611;4.8;25671.69
940220206;GONDOLES NORD III;94022;Choisy-le-Roi;11;94;941;9409;1118;1441;17830;28684;47285;29455;7544;15754;19872;24389;34459;41481;51012;65772;8.7;24345.39
940280101;BORDS DE MARNE;94028;Créteil;11;94;941;9490;1117;794;27803;53991;88115;60312;16810;23819;32612;42028;65578;78823;98285;136502;8.1;63221.41
940280102;EGLISE;94028;Créteil;11;94;941;9490;1117;1045;19194;28095;44142;24948;11795;17290;20808;24408;34227;40966;48427;58234;4.9;28533.99
940280103;REPUBLIQUE;94028;Créteil;11;94;941;9490;1117;1246;21294;31623;50227;28933;13854;19448;23469;27451;38758;46013;55184;73580;5.3;38165.17
940280104;ILE SAINTE-CATHERINE;94028;Créteil;11;94;941;9490;1117;1303;22743;37803;57680;34937;14726;20583;25646;31160;44872;53640;62853;79620;5.4;33076.27
940280201;LA BRECHE;94028;Créteil;11;94;941;9490;1117;788;22525;37128;51217;28692;12468;20044;25690;31286;43490;48273;54890;66584;5.3;26711.79
940280202;LA CROIX DES MECHES;94028;Créteil;11;94;941;9490;1117;740;17709;26970;39229;21520;9758;15827;19436;22282;30889;36483;44322;57154;5.9;21027.85
940280204;HOTEL DE VILLE;94028;Créteil;11;94;941;9490;1117;1023;18036;31954;53059;35023;6476;15004;20415;25551;39184;48121;60379;80829;12.5;35060.34
940280205;L'ORMETTEAU;94028;Créteil;11;94;941;9490;1117;864;21342;32613;48963;27621;12591;19259;22975;27362;39119;45770;54020;67769;5.4;42723.80
940280206;PORT_SOURCE;94028;Créteil;11;94;941;9490;1117;2568;18690;28280;43410;24720;10086;16495;20544;24086;33624;39801;47628;59595;5.9;22212.98
940280207;L'ECHAT;94028;Créteil;11;94;941;9490;1117;1245;16079;25259;42436;26357;7847;13793;17867;21564;31085;38158;46727;59459;7.6;22881.98
940280208;MONTAIGUT_UNIVERSITE;94028;Créteil;11;94;941;9490;1117;1259;18404;28586;45534;27130;8047;16031;20071;23415;34576;41968;49621;61751;7.7;22944.79
940280209;LEVRIERE_HAYE AUX MOINES;94028;Créteil;11;94;941;9490;1117;1262;20752;31723;45346;24594;10678;18263;22777;27378;36853;42625;49296;60795;5.7;22169.82
940280210;PALAIS_GRAND PAVOIS;94028;Créteil;11;94;941;9490;1117;957;20272;33641;50641;30369;10824;17995;23234;28017;39643;46160;55766;69099;6.4;27817.17
940280211;PALAIS_CH. PEGUY;94028;Créteil;11;94;941;9490;1117;776;19252;30184;42884;23632;11547;17662;21448;26215;35241;40310;46128;55122;4.8;17832.71
940280212;POMPADOUR_GRAND MARAIS;94028;Créteil;11;94;941;9490;1117;71;20243;29540;39609;19366;;;;;;;;;;
940280215;LE LAC ‚TENDU;94028;Créteil;11;94;941;9490;1117;1576;20966;35017;53398;32433;9122;18604;23196;28821;42607;49435;58046;73519;8.1;37494.76
940280301;LE HALAGE;94028;Créteil;11;94;941;9490;1117;1322;27838;47723;73558;45720;16615;24383;31922;39201;56871;68260;79186;99862;6.0;40193.98
940280302;LES BLEUETS;94028;Créteil;11;94;941;9490;1117;686;16886;25485;39193;22307;6937;13688;18495;21961;30198;35607;42465;53757;7.7;23142.35
940280303;VIET;94028;Créteil;11;94;941;9490;1117;758;18899;30147;46125;27226;8832;15845;21451;25770;35536;42073;50684;63545;7.2;22835.01
940280304;CIMETIERE;94028;Créteil;11;94;941;9490;1117;720;19337;30162;46088;26751;10945;17225;21498;25476;36662;42750;50085;62667;5.7;21214.89
940280305;PLAISANCE_LES TILLEULS;94028;Créteil;11;94;941;9490;1117;1536;21292;35901;56914;35622;11152;18679;23625;29674;43124;51587;65913;90484;8.1;44103.17
940280306;HENRI MONDOR_CHAMPEVAL;94028;Créteil;11;94;941;9490;1117;1238;22732;38343;60324;37592;13357;20031;25369;31780;45671;54115;65321;83934;6.3;81571.63
940280307;LES MECHES;94028;Créteil;11;94;941;9490;1117;870;19199;28061;44130;24931;9825;16387;20919;24585;34091;40644;47180;60400;6.1;22314.22
940280401;CARDINAUD;94028;Créteil;11;94;941;9490;1117;696;15818;25556;40718;24901;8375;13847;17944;21790;30807;36643;46530;59891;7.2;26393.65
940280402;CASALIS;94028;Créteil;11;94;941;9490;1117;690;12131;20630;32359;20228;3896;10305;14318;17557;23542;29851;36460;46900;12.0;16884.54
940280403;ABBAYE;94028;Créteil;11;94;941;9490;1117;1299;15007;24750;37716;22709;6642;13124;17065;20676;28976;34966;41898;52467;7.9;18618.65
940280404;PLUMERETTE;94028;Créteil;11;94;941;9490;1117;634;16905;26404;41319;24414;8095;15326;19082;22958;32548;37965;44767;56587;7.0;20719.71
940280405;COTE D'OR_COTEAUX DU SUD_SARRASINS;94028;Créteil;11;94;941;9490;1117;2125;17393;26912;41780;24387;7575;15092;18908;22366;32582;38901;45728;56634;7.5;21026.09
940280406;LA HABETTE;94028;Créteil;11;94;941;9490;1117;730;15404;24695;37335;21931;6058;13224;17421;20588;28878;34793;42868;53924;8.9;19232.38
940280407;ARCOS;94028;Créteil;11;94;941;9490;1117;1270;18100;26070;39776;21676;9975;16087;19502;22600;30757;36389;43551;53767;5.4;19506.36
940280408;SAINT_EXUPERY;94028;Créteil;11;94;941;9490;1117;1654;18583;27767;42414;23831;11175;16627;20210;23486;33384;38963;46356;58269;5.2;21964.80
940330101;PARAPLUIES 1;94033;Fontenay-sous-Bois;11;94;942;9491;1101;723;21750;35726;58422;36672;13493;18961;24057;29985;42698;52176;65104;86308;6.4;36110.30
940330102;PARAPLUIES 2;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1087;20466;33867;55800;35334;12399;18114;22341;27308;40818;49819;64434;86597;7.0;49489.71
940330103;PLATEAU;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1406;21865;39571;66723;44858;12221;19080;25311;32813;48406;59972;73313;94108;7.7;43894.25
940330104;VICTOR HUGO;94033;Fontenay-sous-Bois;11;94;942;9491;1101;771;21126;36117;57883;36757;12569;18339;23950;29595;45106;53899;65064;84913;6.8;34949.08
940330105;JEAN ZAY;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1116;17592;25125;39429;21837;9495;15979;18888;21934;30351;36226;42476;52581;5.5;18457.65
940330106;LES LARRIS 1;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1132;18544;27943;44788;26244;11389;16686;20131;23595;33867;40484;48105;63517;5.6;22812.72
940330107;LES LARRIS 2;94033;Fontenay-sous-Bois;11;94;942;9491;1101;938;17059;26529;41020;23961;8866;14760;18893;22509;32030;38179;45084;57736;6.5;21067.84
940330108;LES LARRIS 3;94033;Fontenay-sous-Bois;11;94;942;9491;1101;856;20487;29983;45470;24984;13139;18331;22080;25916;35031;41132;50783;63301;4.8;22122.10
940330109;LES ALOUETTES;94033;Fontenay-sous-Bois;11;94;942;9491;1101;629;23044;36125;51396;28352;15361;20535;26144;30470;40980;47085;55319;71605;4.7;25390.04
940330110;BOIS CADET 1;94033;Fontenay-sous-Bois;11;94;942;9491;1101;679;19106;28946;44639;25533;10774;17382;20344;24062;33646;40385;49264;62435;5.8;23584.67
940330111;BOIS CADET 2;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1158;14679;27849;44300;29621;5574;12331;16953;21988;34521;40827;48387;60372;10.8;26119.66
940330112;BOIS CADET 3;94033;Fontenay-sous-Bois;11;94;942;9491;1101;787;23822;39751;59432;35610;15730;21046;25778;33335;45805;53749;63536;83491;5.3;28576.55
940330113;MICHELET;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1161;18554;28880;47145;28591;9753;16199;20378;24676;34928;41989;52178;67969;7.0;27847.14
940330114;LE VILLAGE 1;94033;Fontenay-sous-Bois;11;94;942;9491;1101;936;25313;46168;80232;54919;15440;21799;28405;36964;57153;71587;92118;124230;8.0;56119.58
940330115;LE VILLAGE 2;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1244;21826;36453;62341;40516;13611;19593;24601;29865;44975;54279;71576;101847;7.5;50853.46
940330116;LE VILLAGE 3;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1111;22688;40916;72407;49719;12488;19357;25370;32050;50703;63411;83225;123638;9.9;72310.96
940330117;LE VILLAGE 4;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1110;21118;34261;57257;36139;13062;18525;23410;28472;42059;51814;64653;89535;6.9;34894.60
940330118;ROUBLOT 1;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1099;22435;34645;58162;35727;13720;19445;24683;29174;41273;51443;65314;87926;6.4;39159.57
940330119;ROUBLOT 2;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1048;22176;37762;62153;39978;13613;19784;25000;31036;45944;56125;71966;97391;7.2;39379.90
940330120;PASTEUR;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1388;17424;28935;47618;30195;8960;15340;19257;23298;35409;42558;54225;81015;9.0;40964.95
940330121;BOIS;94033;Fontenay-sous-Bois;11;94;942;9491;1101;1284;27178;54842;96802;69624;14524;23416;32145;42597;67410;85218;112387;177042;12.2;125863.37
940340101;CERISAIE-MEDICIS;94034;Fresnes;11;94;943;9437;1101;;;;;;;;;;;;;;;
940340102;SABLONNIERE;94034;Fresnes;11;94;943;9437;1101;1299;22994;34988;50607;27613;14540;20516;25682;30353;40737;46626;54767;66243;4.6;30213.89
940340103;CENTRE VILLE;94034;Fresnes;11;94;943;9437;1101;1218;22116;34192;50006;27890;14589;19714;24697;29145;39807;46233;55008;69768;4.8;40945.98
940340104;DAIX-THIBAUDES;94034;Fresnes;11;94;943;9437;1101;1429;19717;29761;44066;24349;13130;18055;21617;24895;35458;40958;49060;64167;4.9;22661.89
940340105;FLEURS-PASTEUR;94034;Fresnes;11;94;943;9437;1101;1068;25939;44126;67633;41694;16316;22862;29400;36317;51286;60422;75441;96450;5.9;37574.80
940340106;PEUPLERAIE;94034;Fresnes;11;94;943;9437;1101;1146;26190;42237;59258;33068;17163;23439;29097;35483;47804;55072;63258;75487;4.4;25602.23
940340107;FOSSE AUX LOUPS;94034;Fresnes;11;94;943;9437;1101;1189;23209;35443;51490;28281;15292;20591;25466;30289;41221;47424;56397;67631;4.4;27393.34
940340108;VALLEE AUX RENARDS;94034;Fresnes;11;94;943;9437;1101;986;20190;32730;49765;29575;12341;18086;22210;27236;38341;46009;54637;69172;5.6;24289.76
940340109;BERGONIE-FRERES LUMIERE;94034;Fresnes;11;94;943;9437;1101;1243;20119;31352;50185;30066;11087;18079;22076;26253;38168;45964;54976;69113;6.2;25390.80
940340112;DOMAINE PENITENTIAIRE;94034;Fresnes;11;94;943;9437;1101;317;24872;35818;48094;23222;;;;;;;;;;
940370101;CENTRE VILLE 1;94037;Gentilly;11;94;943;9487;1101;845;17806;25800;40374;22568;10078;15584;19206;22190;30831;36810;43149;56264;5.6;22772.64
940370102;CENTRE VILLE 2;94037;Gentilly;11;94;943;9487;1101;923;18111;27504;47155;29044;9719;16338;19553;22998;32770;42027;52316;67469;6.9;27997.56
940370103;VICTOR HUGO;94037;Gentilly;11;94;943;9487;1101;905;16166;25547;39214;23048;8164;14128;18285;21556;30647;35819;43263;53834;6.6;19676.70
940370104;PLATEAU 1;94037;Gentilly;11;94;943;9487;1101;1140;18418;31580;55845;37427;8727;15831;20679;25284;38753;48634;61192;83164;9.5;37294.81
940370105;PLATEAU 2;94037;Gentilly;11;94;943;9487;1101;997;19169;32099;53693;34524;8900;16191;21390;26466;38794;48228;61286;82920;9.3;39131.49
940370106;CHAPERON VERT;94037;Gentilly;11;94;943;9487;1101;901;13120;21064;33363;20243;4806;10232;14716;18177;24980;30457;36989;49437;10.3;49995.07
